,Compound Name,SMILES,PGCC_retention,nonPGCC_retention,binaryLabel,intLabel,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
0,Levetiracetam,CCC(C(N)=O)N1CCCC1=O,1.109144542772861,0.9061032863849765,0,1,11.197222222222223,11.197222222222223,0.05615740740740782,-0.3956018518518516,0.6410492145588488,19.75,170.212,156.1,170.105527688,68.0,0.0,0.23971775495040148,-0.3678820428687549,0.3678820428687549,0.23971775495040148,1.75,2.4166666666666665,2.75,16.16026056499817,10.168498417656918,2.2921926417543124,-2.228838222096115,2.145352036392384,-2.443701938175591,5.870361165507128,-0.1356678464846094,2.376275387923727,2.6471642061485827,203.23454122869492,9.137828201504695,7.246837839553127,7.246837839553127,5.663902460147013,4.252540475411151,4.252540475411151,3.0171012387502736,3.0171012387502736,2.2013501101063317,2.2013501101063317,1.5737475927688398,1.5737475927688398,-1.06,584.5637454292369,9.031407678244971,3.559264205416041,1.571153344803631,71.7107832423802,10.633577208012662,6.041840829147961,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,6.923737199690624,12.841643245852019,12.965578028838586,0.0,9.589074368143644,11.814359458703011,0.0,4.899909730850477,5.733667477162185,32.22804289761662,6.544756405912575,0.0,0.0,5.733667477162185,0.0,0.0,0.0,29.300866424614025,9.589074368143644,0.0,26.186202068468653,0.0,0.0,0.0,63.400000000000006,5.907179729351506,9.589074368143644,0.0,11.949020558499466,19.386399651764595,6.4208216229260096,0.0,4.899909730850477,6.923737199690624,0.0,5.733667477162185,0.0,0.0,23.674305555555556,0.0,5.1564351851851855,-0.33944444444444377,-0.3888888888888893,2.0212962962962964,2.542962962962963,0.0,0.75,12.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.6787638394747435,1.0,-0.12729999999999997,44.22040000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Daptomycin,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C,0.7630285152409046,1.131455399061033,1,2,14.837316182806164,14.837316182806164,0.018598818870656952,-2.4484380209522847,0.01129692232058956,21.182608695652174,1620.6930000000004,1518.8849999999993,1619.7103663519993,630.0,0.0,0.32896996371275855,-0.48122180279085486,0.48122180279085486,0.32896996371275855,0.5478260869565217,1.0869565217391304,1.6869565217391305,16.5470443317553,9.95511945149646,2.4107997097796368,-2.2967962626750027,2.215242783313377,-2.615376843166103,6.050829049509553,-0.15604730718599,1.7176584629111737,1.8735726297976274,4040.349175350778,85.75911538260038,63.59228121189897,63.59228121189897,54.35180763038238,36.82416615230718,36.82416615230718,27.24872052305859,27.24872052305859,17.862111490159563,17.862111490159563,11.735508462138899,11.735508462138899,-12.700000000000001,3.6250136725037514e+31,94.67553807734244,47.61268346719654,32.50454642339153,657.0231702290898,121.57273273251968,72.56421550837585,5.783244946364939,82.7005162109211,0.0,29.84652643975924,91.09620649736465,4.794537184071822,0.0,0.0,82.70423947924537,69.33515441731507,47.61307113885272,51.80050289096812,126.16024360944007,134.92059880380995,0.0,74.10223037302953,17.385241000485763,209.41313189688057,31.97481865941283,65.85468310269995,0.0,86.31925428356888,5.687386274683562,0.0,0.0,247.65226978282243,102.25389107409072,5.917906046161393,146.3495349330445,54.727780119305955,0.0,10.902924932081056,702.02,261.4545552884026,121.42338065564003,0.0,37.05805904107116,29.30801966963007,52.87531971370191,24.26546827384644,30.462311845459514,15.950365812018994,65.07560176070115,21.937865385286603,5.6809043968935615,0.0,276.08194645695204,78.6506564183417,18.078748646861463,-29.734865909292154,-10.539571705875826,-2.3322645975077885,1.1144462936270134,0.0,0.5277777777777778,115.0,25.0,43.0,0.0,1.0,1.0,14.0,2.0,1.0,3.0,13.0,0.0,24.0,22.0,43.0,2.0,35.0,0.0,1.0,1.0,0.0,13.0,39.19788197011321,4.0,-5.621799999999983,400.26050000000095,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,20.0,16.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2,Adapalene,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0.9400196656833825,1.028169014084507,1,2,11.281954462980172,11.281954462980172,0.2810918574270844,-0.8876429847722453,0.5197041292773108,28.741935483870968,412.5290000000003,384.3050000000002,412.20384475599997,158.0,0.0,0.3352010214298788,-0.49645490240635376,0.49645490240635376,0.3352010214298788,0.8387096774193549,1.4193548387096775,2.064516129032258,16.46596596869122,9.476218541556147,2.520454795832685,-2.569026198127639,2.616746402428907,-2.48210442861893,5.953447013773847,-0.006131772992394583,2.767004788431164,1.4279429813022038,1156.7976717268523,21.164561460070644,17.93455409382248,17.93455409382248,15.025938349478755,11.489099779770049,11.489099779770049,10.194809836671546,10.194809836671546,8.229592207426515,8.229592207426515,7.300830263676266,7.300830263676266,-2.809999999999999,19101480.758005586,18.919035243230137,6.847083289017121,3.051724841555359,182.6012748512145,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,24.26546827384644,113.92482510006866,5.563451491696996,12.673249032974528,14.637927532712576,16.74175371688144,0.0,0.0,17.75371813848418,43.939920206952834,7.109797541277533,65.72420659954848,16.876414816677897,4.736862953800049,0.0,5.749511833283905,0.0,18.18563022407009,5.414990469396779,17.75371813848418,54.44636990502188,54.59730361615449,0.0,21.899351412323583,46.53,5.9693052879518484,9.901064578912528,0.0,5.414990469396779,5.563451491696996,34.27567840069767,55.21528421264705,19.242531678200752,12.13273413692322,30.33183534230805,4.736862953800049,5.875932622667207,0.0,11.281954462980172,11.282878308871362,4.4076520071454315,2.828769748828785,18.35916440861494,8.24631153658366,0.0,1.8006702376417731,0.39285714285714285,31.0,1.0,3.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0,2.0,1.0,3.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.178716453491839,7.0,6.681400000000005,122.74530000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granisetron HCl,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0.9636184857423795,1.13849765258216,1,2,12.74087466931217,12.74087466931217,0.0329383975812545,-0.0329383975812545,0.9256729590726124,28.0,312.4170000000001,288.225,312.195011388,122.0,0.0,0.27214804335700093,-0.34777134052074776,0.34777134052074776,0.27214804335700093,1.173913043478261,1.8695652173913044,2.608695652173913,16.15022067017321,9.820266225932418,2.3632925684351918,-2.4666648372426483,2.3238947922081006,-2.548634619097251,6.044595163513873,0.04618923245206528,2.8611170093589404,1.5354917180568541,723.6968546501204,15.97432701575866,13.826874867223859,13.826874867223859,11.131030293135234,8.577677857793745,8.577677857793745,7.035171962619931,7.035171962619931,5.6479198644325415,5.6479198644325415,4.368963954590542,4.368963954590542,-1.8799999999999994,287645.25965291046,14.695868584110958,5.637781873881697,2.5279161982851734,136.1942200133525,10.216698334856808,0.0,5.693927994848461,0.0,5.907179729351506,0.0,9.476340119217006,0.0,5.098681808301038,0.0,24.619922828310838,38.79732554284284,30.559418684585868,5.516700717616262,4.794537184071822,16.810104661432565,0.0,19.99718307830303,7.04767198267719,50.229630602073925,7.04767198267719,29.9593962686949,0.0,5.316788604006331,0.0,0.0,0.0,45.76076867376928,7.04767198267719,0.0,42.59257329355033,24.26546827384644,0.0,10.902924932081056,50.160000000000004,0.0,4.794537184071822,0.0,11.949020558499466,17.77760965314438,23.744568177933076,19.26246486877803,4.681802935145184,31.313140256523628,22.363052125835036,0.0,1.7853464348702444,0.0,15.257066615226337,8.616013689426389,1.546374480347695,-0.0329383975812545,9.41754565947387,5.954371596817484,0.0,4.122886588085903,0.5555555555555556,23.0,1.0,5.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,3.6022652836716627,4.0,2.3183999999999996,90.39220000000006,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Exemestane,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,1.144542772861357,0.9859154929577465,0,1,12.399415784832453,12.399415784832453,0.06857379062736202,-0.10394364921894672,0.6760895538895387,46.90909090909091,296.41,272.21799999999996,296.177630008,116.0,0.0,0.17816734974132964,-0.29908720957095675,0.29908720957095675,0.17816734974132964,1.1818181818181819,1.9545454545454546,2.727272727272727,16.140800596213605,9.475745168396843,2.5850524351595263,-2.5560814768732256,2.6378852176488246,-2.4969412105836333,6.015179097554504,-0.13069027691951426,2.772687214569768,1.775914314819425,652.618395327054,15.698306133819765,13.523238883184767,13.523238883184767,10.359844450845582,8.529257531797425,8.529257531797425,8.17891886108688,8.17891886108688,7.2401327630365095,7.2401327630365095,5.97945915956571,5.97945915956571,-1.44,125355.96165791378,14.17131785046163,4.305387329379492,1.6133092239891278,131.90406169078295,0.0,5.783244946364939,5.783244946364939,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,32.075534719882896,61.16214937392524,17.250802561719567,0.0,9.589074368143644,11.566489892729878,0.0,0.0,28.583699077277736,45.95158251401129,0.0,35.953205064238674,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,28.583699077277736,45.95158251401129,35.953205064238674,0.0,0.0,34.14,0.0,9.589074368143644,0.0,16.613225885158496,23.53696308484912,43.250317174768576,0.0,12.152040213667762,0.0,26.502430189813627,0.0,0.0,0.0,24.19280462648022,0.0,2.0906543288611745,2.1401531530822213,0.0,10.495814804316787,8.747239753926262,0.0,0.6,22.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,2.7733187415448604,4.0,4.029500000000003,86.14600000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Letrozole,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1.219272369714848,1.070422535211268,0,0,8.91760169334033,8.91760169334033,0.150013227513228,-0.150013227513228,0.7407442417149674,10.136363636363637,285.31,274.222,285.101445352,104.0,0.0,0.13729255450121505,-0.24099742421585083,0.24099742421585083,0.13729255450121505,0.8181818181818182,1.3181818181818181,1.6818181818181819,15.328155494265484,9.969860005963804,2.1664633238290816,-2.1791853030053416,2.2580243898873698,-2.125449441068239,5.39583662575202,0.5935799722710421,3.10385470544475,2.0705579702617833,776.560109916363,15.363596551749426,11.586920938585678,11.586920938585678,10.813193047939453,6.658292723517229,6.658292723517229,4.7456528568404375,4.7456528568404375,3.412195966696496,3.412195966696496,2.328517845180425,2.328517845180425,-3.4399999999999995,206195.27579210562,13.538818755772231,5.903761033825297,2.561928186798976,127.25245867565965,0.0,18.696480978677045,0.0,0.0,0.0,0.0,0.0,9.665781456092391,15.62246491777801,0.0,24.26546827384644,35.392371257240434,0.0,23.26534560897854,0.0,0.0,10.523783109476973,14.764463264393429,0.0,6.041840829147961,0.0,83.43938266400995,12.138442625584547,0.0,0.0,0.0,0.0,14.764463264393429,0.0,22.66222573506152,28.29564679593594,61.18557669722197,0.0,0.0,78.29,0.0,0.0,0.0,6.041840829147961,11.126902983393991,11.126902983393991,6.3273200747645415,35.274591283756166,24.26546827384644,22.221102954832794,10.523783109476973,1.752739984882842,0.0,4.0087005542957925,22.065250155388142,3.213197029041186,0.0,18.81986331569665,3.140248960695389,0.0,0.0,0.058823529411764705,22.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.6331795733795995,3.0,2.65916,79.57700000000001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Gatifloxacin,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.19960668633235,0.9413145539906104,0,1,15.10226379440665,15.10226379440665,0.04452121126228281,-1.3095544247185658,0.8502925222174252,20.11111111111111,375.40000000000015,353.2240000000001,375.15943440399997,144.0,0.0,0.34072311785880266,-0.4922383334796481,0.4922383334796481,0.34072311785880266,1.4074074074074074,2.1481481481481484,2.740740740740741,19.142220550770894,10.06747224576897,2.3151721503803016,-2.3465414083175973,2.432861377372811,-2.4925744126045974,5.9672287941826285,0.06945149615114864,3.4575945762568447,2.0312285638536896,983.3041997140859,19.29216426095444,15.289285113591934,15.289285113591934,12.917922655570505,9.089625736995949,9.089625736995949,7.2530946342086455,7.2530946342086455,5.257984230316978,5.257984230316978,3.85958713921297,3.85958713921297,-2.61,2352395.2155238017,17.78640509663867,6.525466670851624,2.9344163360412665,154.88650039420972,24.627188331288917,11.250837766380558,11.5667326743298,5.428790391900541,0.0,5.9693052879518484,4.794537184071822,9.184952231746642,0.0,0.0,0.0,25.831747514004253,37.91479444764672,18.012722473358593,19.028342580387395,22.559616494716465,0.0,9.883888251797686,0.0,31.849062103838566,31.64397648986574,33.86721054878994,5.749511833283905,20.3823516805574,10.077801322358383,5.749511833283905,0.0,48.42883991874712,0.0,5.817220841045894,36.16520995045942,17.05774782414651,0.0,10.902924932081056,83.80000000000001,17.215316520898284,14.69560176298435,4.39041504767482,23.033357364457714,30.043111637408877,25.452766720226204,13.30664111289061,4.567099647791355,11.823646930541102,5.316788604006331,4.736862953800049,22.466325821995465,0.0,26.10034350041159,12.745230843140746,-0.23700241979507775,-1.591522489722344,1.450927212801761,3.1432336283278746,3.9679403295217686,1.454523573318216,0.47368421052631576,27.0,2.0,7.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,4.298688653791893,4.0,1.9804,99.62600000000003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Zoledronic Acid,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,1.105211406096362,1.227699530516432,0,0,10.944576247165532,10.944576247165532,0.9565277777777776,-5.406512345679013,0.4319639935251941,14.0625,272.09,262.01,271.99632392,92.0,0.0,0.3708832884531693,-0.3661592354743626,0.3708832884531693,0.3661592354743626,1.1875,1.6875,2.0,31.244091374531525,10.63164813162006,2.5916152352448867,-2.286844358847476,2.674517512984976,-2.3316440208386124,7.715223514122977,0.11489924057216185,2.517472310042988,3.1761221328810336,423.35205919507035,12.612884175122366,7.780576529182775,9.569430911182607,7.078298261984863,3.871878813852138,7.096602748192274,3.0974170079477847,7.105989052793719,1.8869100767212237,5.598988066819798,0.9791318992086452,3.031753526236641,-0.53,2336.2143037198925,13.53464124111183,4.047117678804553,2.411794114297736,89.69711683052209,29.247273453641963,0.0,0.0,0.0,5.083227620067512,15.19152465357577,9.130096569862658,4.983978520947208,0.0,0.0,0.0,0.0,12.393687143226153,12.872076480677116,33.810270375713266,15.19152465357577,0.0,9.551078168738563,0.0,11.627984025980087,0.0,18.721007217990696,0.0,0.0,0.0,0.0,15.19152465357577,39.314479594656675,15.674852975775234,0.0,0.0,18.721007217990696,0.0,0.0,153.10999999999999,26.819508679555856,14.236623964703364,0.0,0.0,0.0,10.894419722555895,12.393687143226153,0.0,0.0,4.983978520947208,19.5736464110099,22.845680272108844,0.0,38.74142888636936,6.0375154320987665,0.0,0.0,0.0,3.506301335348954,-0.9567901234567904,-10.813024691358024,0.4,16.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.4235178651988054,1.0,-1.1154000000000002,51.26500000000003,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Rocuronium Bromide,C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1,1.006882989183874,1.34037558685446,0,0,12.491328526498878,12.491328526498878,0.017413016259967495,-0.20905788183290208,0.32490282166161777,48.526315789473685,529.7860000000004,476.36200000000036,529.3999845960899,214.0,0.0,0.30265038742594697,-0.45561341383173454,0.45561341383173454,0.30265038742594697,1.105263157894737,1.8421052631578947,2.526315789473684,16.54586704331242,9.443174349321563,2.672586749571635,-2.6195349995204866,2.673433952682321,-2.610488677684204,5.659924776701507,-0.9373692258374227,3.4783800599425523,1.2991897622475732,897.890445718549,26.708531534440656,24.2833533607694,24.2833533607694,18.215946366928875,15.854659876912441,15.854659876912441,14.601485580828392,14.601485580828392,13.077597491894348,13.077597491894348,11.29989425323677,11.29989425323677,-0.95,516463067.5888729,27.231198137656737,10.151627411619552,4.226949495269952,230.2403517590204,19.063284160135428,6.041840829147961,6.103966387748303,0.0,0.0,5.9693052879518484,9.694446914922299,0.0,0.0,0.0,20.426410082979746,73.6875644984323,50.73254617883855,38.95199953451186,23.85782134420725,5.9693052879518484,0.0,4.899909730850477,34.50160512343913,102.85022063919848,45.93754595858871,12.654955790432378,0.0,0.0,0.0,0.0,0.0,90.6879336637189,14.268263091671919,34.50160512343913,78.55860620540597,12.654955790432378,0.0,0.0,59.00000000000001,0.0,9.901064578912528,0.0,35.04905983138997,29.71346501379353,56.59352887323621,51.6144425493812,6.923737199690624,0.0,31.402339920664105,9.473725907600098,13.091312662318142,0.0,15.02420290193831,11.27437237247604,0.34323775661167455,2.5378253788853424,0.6632441354641028,12.672107949629751,17.727030176009972,0.0,0.90625,38.0,1.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,1.0,6.0,2.0,5.0,4.0,2.0,6.0,0.0,10.0,7.274762564881037,6.0,4.407500000000003,148.31419999999983,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
